image,label,item-count,item-key
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/7f1c817a-2bd6-4c1c-a59d-fb4d09cadddc.png?alt=media&token=36c63031-facd-4c9b-b543-a09d511308e9,Goblin,0,type-c9f66c60-c5e4-4c2c-bb17-13daec754927
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/29cfe74c-55ac-4e9f-932a-13412693f232.png?alt=media&token=191eae03-5885-443c-a8fe-fe5db1945c22,Guerreiro,0,type-7d12cbd6-52a6-4a79-8323-b4a67ade8fde
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/a3b66846-dcaf-4799-9468-9210fbad5db2.png?alt=media&token=87d94189-c77c-4756-a184-40cb60624fe9,Arqueiro,0,type-17fa1a27-7054-45a9-a8c8-ddb0b6fe4f07
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/24d054d3-508b-438e-bdd2-3b15ab373b3a.png?alt=media&token=3e6c5d52-a6cb-4437-8459-56d957a6e4c5,Golem,0,type-848447d0-069f-4bfe-907f-be0449e7184b
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/a96896ab-d314-4b25-973e-cd06b61e281a.png?alt=media&token=cffe23ab-b115-4eab-a6a1-f5cb4e666263,Rato,0,type-30b1ace9-7481-4381-b98c-55b3b5ab5432
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/60fe0965-7696-4e3b-aa7f-23ed4dd19d32.png?alt=media&token=ab6d178a-f2a3-4b50-9813-3d131f7ea853,Cachorro,0,type-9cc0a9c3-68e0-4b40-9b1c-0c5ae423ea53
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/cd22bf00-e701-476b-ad7b-fa8a3905f55f.png?alt=media&token=272bc065-a6b5-4dab-ac95-c76ff558d1e0,Cavalo,0,type-96a03a26-ec7f-40ec-a520-4fe511a19d50
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/654b8022-2c38-4006-9648-ecb36ace8af5.png?alt=media&token=317cc91e-a129-4209-885e-b34b65baaf5b,Escudeiro,0,type-5efa6ca9-2de3-482e-b898-40ac8442c542
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/5d782e85-e33a-4a9c-beeb-e987fadebbaa.png?alt=media&token=07672766-6567-44a4-b04a-57cef5e7e2d9,Goblin Sombrio,0,type-d127a78e-0499-427e-88fc-dd79ec8a9910
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/ff01812d-d10a-4ef4-ad15-87f7cb7b943c.png?alt=media&token=33b82116-2156-436c-b0bb-8d46a70f854e,Ladino,0,type-944237ee-698e-4464-959b-ccf8f31f2857
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/e2e25615-ed40-4216-9c82-1709b2c2f921.png?alt=media&token=0018b85c-91d7-40a2-8a9e-8b3961ab4c27,Enxame de Ratos,0,type-11e99c62-6031-452c-bece-2fe5e6862584
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/eccac63b-620c-47f6-9103-78bba9de6f50.png?alt=media&token=a78856a3-4c08-4129-a3a5-5b10f3f8f61c,Esqueleto,0,type-7a3ce9e1-8c4b-441e-b917-e05c2da9ea87
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/4e6d4df8-3a52-46cc-ba8e-bbad11c98f34.png?alt=media&token=3061bb59-24ae-40fa-9b7e-eac92d062b39,Palhaço,0,type-d456d86c-bd6b-4ff1-9aab-7e7f7a2a946e
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/7d1434c0-eb9d-401b-8b05-6d4eb8248cba.png?alt=media&token=d40d1b8e-9d6d-46de-9741-11fd583e7c35,Médico da Peste,0,type-31dc904b-49f8-486d-8280-3c2fbb32b7de
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/7d4b085e-51dd-407d-8d81-6bb4dcdd7cdc.png?alt=media&token=13a361b0-4cfc-43ac-a9cd-b935a6969715,Rebelde,0,type-159e7657-f798-4660-a826-3a701c3915a1
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/fb66379a-1b9c-443a-b88e-49e623f4fdf9.png?alt=media&token=ecfefb58-c5d5-432f-805b-0d05fca9a66d,Golém de água,0,type-6b5aa821-c709-48e8-8ace-4d3b75efb27d
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/54ca29d4-772a-46e9-b690-797d6e2e406c.png?alt=media&token=5ee2fccb-a130-4104-86a9-0c54814a7fb8,Piranha,0,type-84196750-850c-461f-aec0-7c10cafc8c50
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/d6d74aa7-0c34-4cb2-932f-c7b25037d36d.png?alt=media&token=8f2602f4-4b5f-4a08-b9c9-906434ddbead,Toupeira,0,type-65665821-dbd9-4ca9-851a-cd476f5f8cb0
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/5624504e-da8c-4344-ac6e-a7a3facf5aa0.png?alt=media&token=f4d85452-572d-4443-bd5b-4131a29d1f99,Arvore Lanukia,0,type-4a6d6045-6248-4cae-9d26-b1db123738fa
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/982f2851-287f-4bfc-9a88-a8be2a788c6e.png?alt=media&token=0ac062e8-496b-47ca-9de9-6922eed28cb0,Planta Carnívoro,0,type-7b0c9541-939d-4ec7-ba2f-6d845092c647
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/42daf6e1-4927-4595-b619-af622526f65e.png?alt=media&token=c798937c-df29-4ed6-90a4-2742c55a1034,Beija-flor de Fagniz,0,type-6f7997fa-5911-478b-ab82-bf1b0fae4378
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/b21a271b-c5e5-47bc-a79a-d7aac9088a4a.png?alt=media&token=142e3dcb-028c-48f3-af0a-3d39c14f2801,Salamandra,0,type-7df34ba0-aa21-4667-b6ad-678961704daa
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/7bf7b40b-a402-4016-b2f4-dcbf32bf74dc.png?alt=media&token=d2895d84-209d-453e-9e8b-87eb26b9748a,Cagado,0,type-dc3e63b1-8a1e-40b0-8c38-e334a485097b
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/19f30d02-bb03-40c8-a341-05bdc63028de.png?alt=media&token=6c7f6dda-489a-411b-be76-930618c0b99b,Dançarina das Chamas,0,type-0a0ed794-b154-48cb-8a69-6292b9ae2ec2
https://firebasestorage.googleapis.com/v0/b/playingcardsio.appspot.com/o/29209cfe-01dd-4dad-9b18-087a5098524b.png?alt=media&token=9e9a4fc4-42da-405d-a630-871eb4f54c81,Esqueleto em Chamas,0,type-22e900d3-07eb-4568-81f1-3c4d0de2fbfd
